section	hex	field	classification	de_preview	baynes_preview
ten_wings	17	line:5_ten_wings	translation_pair	Wahrhaft im Guten. Heil!"" Der Platz ist korrekt und zentral. Der obere Strich ist das Bild eines Weisen, der sich von de…	Every man must have something he follows—something that serves him as a lodestar. He who follows with conviction the bea…
ten_wings	17	line:6_ten_wings	translation_pair	Er findet feste Anhänglichkeit."" Nach oben ist es zu Ende. Der Strich steht an der Spitze und hat keinen mehr vor sich, …	This refers to a man, an exalted sage, who has already put the turmoil of the world behind him. But a follower appears w…
ten_wings	17	sequence	de_only	Gen Wo Begeisterung ist, da gibt es sicher Nachfolge. Darum folgt darauf das Zeichen: die Nachfolge.	
oracle	18	intro	translation_pair	​18. GU / DIE ARBEIT AM VERDORBENEN oben Gen, das Stillehalten, der Berg unten Sun, das Sanfte, der Wind as chinesische …	The Chinese character ku represents a bowl in whose contents worms are breeding. This means decay. It has come about bec…
oracle	18	judgment	translation_pair	Die Arbeit am Verdorbenen hat erhabenes Gelingen. Fördernd ist es, das große Wasser zu durchqueren. Vor dem Anfangspunkt…	WORK ON WHAT HAS BEEN SPOILED Has supreme success. It furthers one to cross the great water. Before the starting point, …
oracle	18	image	translation_pair	Unten am Berg weht der Wind: das Bild des Verderbens. So rüttelt der Edle die Leute auf und stärkt ihren Geist. Wenn der…	The wind blows low on the mountain: The image of DECAY. Thus the superior man stirs up the people And strengthens their …
oracle	18	line:1	translation_pair	Zurechtbringen des vom Vater Verdorbenen. Wenn ein Sohn da ist, Bleibt auf dem heimgegangenen Vater kein Makel. Gefahr. …	Setting right what has been spoiled by the father. If there is a son, No blame rests upon the departed father. Danger. I…
oracle	18	line:2	translation_pair	Zurechtbringen des von der Mutter Verdorbenen. Man darf nicht zu beharrlich sein. Es handelt sich um Fehler, die aus Sch…	Setting right what has been spoiled by the mother. One must not be too persevering.
oracle	18	line:3	translation_pair	Zurechtbringen des vom Vater Verdorbenen. Ein wenig wird es Reue geben. Kein großer Makel. Es ist hier jemand gezeichnet…	Setting right what has been spoiled by the father. There will be a little remorse. No great blame.
oracle	18	line:4	translation_pair	Dulden des vom Vater Verdorbenen. Beim Fortmachen sieht man Beschämung. Es wird hier die Lage gezeigt, daß jemand aus Sc…	Tolerating what has been spoiled by the father. In continuing one sees humiliation.
oracle	18	line:5	translation_pair	Zurechtbringen des vom Vater Verdorbenen. Man findet Lob. Man sieht sich einem durch die Vernachlässigung früherer Zeite…	Setting right what has been spoiled by the father. One meets with praise.
oracle	18	line:6	translation_pair	Dient nicht Königen und Fürsten. Steckt sich höhere Ziele. Nicht jeder Mensch ist verpflichtet, sich in die Weltgeschäft…	He does not serve kings and princes, Sets himself higher goals.
ten_wings	18	judgment_ten_wings	translation_pair	Die Arbeit am Verdorbenen: Das Feste ist oben und das Weiche unten, sanft und stillestehend: das Verdorbene. ""Die Arbeit…	What has been spoiled through man's fault can be made good again through man's work. It is not immutable fate, as in the…
ten_wings	18	image_ten_wings	translation_pair	Unten am Berg weht der Wind: das Bild des Verderbens. So rüttelt der Edle die Leute auf und stärkt ihren Geist. Der Wind…	When the wind blows low on the mountain, it is thrown back and spoils the vegetation. This contains a challenge to impro…
ten_wings	18	line:1_ten_wings	translation_pair	Zurechtbringen des vom Vater Verdorbenen."" In seinen Gedanken empfängt er den heimgegangenen Vater. Wenn der erste und d…	Rigid adherence to tradition has resulted in decay. But the decay has not yet penetrated deeply and so can still be easi…
ten_wings	18	line:2_ten_wings	translation_pair	Zurechtbringen des von der Mutter Verdorbenen."" Er findet den mittleren Weg. Der Strich ist stark und zentral, am Anfang…	This refers to mistakes that as a result of weakness have brought about decay—hence the symbol, ""what has been spoiled b…
ten_wings	18	line:3_ten_wings	translation_pair	Zurechtbringen des vom Vater Verdorbenen."" Dabei ist endgültig kein Fehler. Der Strich ist zu Beginn des Kernzeichens Ds…	This describes a man who proceeds a little too energetically in righting the mistakes of the past. Now and then, as a re…
ten_wings	18	line:4_ten_wings	translation_pair	Dulden des vom Vater Verdorbenen."" Er geht hin, aber findet noch nichts. Der Strich ist besonders schwach, auf der Spitz…	This shows the situation of someone too weak to take measures against decay that has its roots in the past and is just b…
ten_wings	18	line:5_ten_wings	translation_pair	Zurechtbringen des vom Vater Verdorbenen. Man findet Lob."" Er empfängt ihn in Tugend. Der Strich ist zentral auf geehrte…	An individual is confronted with corruption originating from neglect in former times. He lacks the power to ward it off …
ten_wings	18	line:6_ten_wings	translation_pair	Dient nicht Königen und Fürsten."" Solche Gesinnung kann man zum Muster nehmen. Der Strich ist ganz oben, stark auf dem G…	Not every man has an obligation to mingle in the affairs of the world. There are some who are developed to such a degree…
ten_wings	18	sequence	de_only	Wenn man in Lust andern folgt, so gibt es sicher Geschäfte. Darum folgt darauf das Zeichen: Die Arbeit am Verdorbenen. A…	
oracle	19	intro	translation_pair	19. LIN / DIE ANNAHERUNG oben Kun, das Empfangende, die Erde unten Dui, das Heitere, der See Da as chinesische Wort Lin …	The Chinese word lin has a range of meanings that is not exhausted by any single word of another language. The ancient e…
oracle	19	judgment	translation_pair	Die Annäherung hat erhabenes Gelingen. Fördernd ist Beharrlichkeit. Kommt der achte Monat, so gibt's Unheil. Das Zeichen…	APPPROACH has supreme success. Perseverance furthers. When the eighth month comes, There will be misfortune.
oracle	19	image	translation_pair	Oberhalb des Sees ist die Erde: das Bild der Annäherung. So ist der Edle in seiner Absicht zu lehren unerschöpflich Und …	The earth above the lake: The image of APPROACH. Thus the superior man is inexhaustible In his will to teach, And withou…
oracle	19	line:1	translation_pair	Gemeinsame Annäherung. Beharrlichkeit bringt Heil. Das Gute beginnt sich durchzusetzen und findet an einflußreicher Stel…	Joint approach. Perseverance brings good fortune.
oracle	19	line:2	translation_pair	Gemeinsame Annäherung. Heil! Alles ist fördernd. Da man sich in der Lage befindet, von oben her zum Herbeikommen ange- r…	Joint approach. Good fortune. Everything furthers.
oracle	19	line:3	translation_pair	Behagliche Annäherung. Nichts, das fördernd wäre. Erreicht man Trauer darüber, so wird man ohne Makel. Es geht fröhlich …	Comfortable approach. Nothing that would further. If one is induced to grieve over it, One becomes free of blame.
oracle	19	line:4	translation_pair	Vollkommene Annäherung. Kein Makel. Während die drei unteren Linien das Aufsteigen zu Macht und Einfluß be- zeichnen, ze…	Complete approach. No blame.
oracle	19	line:5	translation_pair	Weise Annäherung. Das ist recht für einen großen Fürsten. Heil! Ein Fürst oder jemand in leitender Stellung soll die Wei…	Wise approach. This is right for a great prince. Good fortune.
oracle	19	line:6	translation_pair	Großherzige Annäherung. Heil. Kein Makel. Ein Weiser, der die Welt überwunden hat und innerlich schon mit dem Leben fert…	Greathearted approach. Good fortune. No blame.
ten_wings	19	judgment_ten_wings	translation_pair	Die Annäherung. Das Feste dringt ein und wächst. Heiter und hingebend, das Feste ist in der Mitte und findet Entsprechun…	The hexagram as a whole points to a time of joyous, hopeful progress. Spring is approaching. Joy and forbearance bring h…
ten_wings	19	image_ten_wings	translation_pair	Der See, der durch seine unerschöpfliche Feuchtigkeit die Erde befruchtet, legt das Lehren, das die Menschen innerlich b…	The earth borders upon the lake from above. This symbolizes the approach and condescension of the man of higher position…
ten_wings	19	line:1_ten_wings	translation_pair	Gemeinsame Annäherung. Beharrlichkeit bringt Heil."" Sein Wille ist es, korrekt zu handeln. Der Strich geht mit dem zweit…	The good begins to prevail and to find response in influential circles. This in turn is an incentive to men of ability. …
ten_wings	19	line:2_ten_wings	translation_pair	Gemeinsame Annäherung. Heil! Alles ist fördernd."" Man braucht sich dem Schicksal nicht hinzugeben. Hier beim oberen Herr…	When the stimulus to approach comes from a high place, and when a man has the inner strength and consistency that need n…
ten_wings	19	line:3_ten_wings	translation_pair	Behagliche Annäherung."" Der Platz ist nicht der gebührende. - - Ein Makel, worüber Trauer erreicht ist, dauert nicht län…	Things are going well for a man: he achieves power and influence. But in this lies the danger that he may relax, and con…
ten_wings	19	line:4_ten_wings	translation_pair	Vollkommene Annäherung. Kein Makel"", denn der Platz ist der gebührende. Hier ist die innigste Annäherung des oberen und …	While the three lower lines indicate rise to power and influence, the three upper lines show the attitude of persons in …
ten_wings	19	line:5_ten_wings	translation_pair	Was für einen großen Fürsten recht ist, damit ist gemeint, daß er in der Mitte wandeln soll. Die Weisheit besteht darin,…	A prince, or anyone in a leading position, must have the wisdom to attract to himself people of ability who are expert i…
ten_wings	19	line:6_ten_wings	translation_pair	Großherzige Annäherung."" Der Wille ist nach innen gerichtet. An sich sollte man denken, daß die Sechs an oberster Stelle…	A sage who has put the world behind him and who in spirit has already withdrawn from life may, under certain circumstanc…
ten_wings	19	sequence	de_only	Wenn es Geschäfte gibt, dann kann man groß werden. Dar- um folgt darauf das Zeichen: die Annäherung. Annäherung bedeutet…	
oracle	20	intro	translation_pair	20. GUAN / DIE BETRACHTUNG (DER ANBLICK) oben Sun, das Sanfte, der Wind unten Kun, das Empfangende, die Erde D er chines…	A slight variation of tonal stress gives the Chinese name for this hexagram a double meaning. It means both contemplatin…
oracle	20	judgment	translation_pair	Die Betrachtung. Die Waschung ist geschehen, aber noch nicht die Darbringung. Vertrauensvoll blicken sie zu ihm auf.	CONTEMPLATION. The ablution has been made, But not yet the offering. Full of trust they look up to him.
oracle	20	image	translation_pair	Der Wind geht über die Erde hin: das Bild der Betrachtung. So besuchten die alten Könige die Weltgegenden, Betrachteten …	The wind blows over the earth: The image of CONTEMPLATION. Thus the kings of old visited the regions of the world, Conte…
oracle	20	line:1	translation_pair	Knabenhaftes Betrachten. Für einen geringen Menschen kein Makel. Für einen Edlen beschämend. Ein verständnisloses Betrac…	Boylike contemplation. For an inferior man, no blame. For a superior man, humiliation.
oracle	20	line:2	translation_pair	Betrachtung durch die Türspalte. Fördernd für die Beharrlichkeit einer Frau. Durch die Türspalte hat man einen beschränk…	Contemplation through the crack of the door. Furthering for the perseverance of a woman.
oracle	20	line:3	translation_pair	Betrachtung meines Lebens Entscheidet über Fortschritt oder Rückzug. Es ist hier der Platz des Übergangs. Man blickt nic…	Contemplation of my life Decides the choice Between advance and retreat.
oracle	20	line:4	translation_pair	Betrachtung des Lichtes des Reichs. Fördernd ist es, als Gast eines Königs zu wirken. Hier ist ein Mann gezeichnet, der …	Contemplation of the light of the kingdom. It furthers one to exert influence as the guest of a king.
oracle	20	line:5	translation_pair	Betrachtung meines Lebens. Der Edle ist ohne Makel. Ein Mann an maßgebender Stelle, zu dem die andern aufblicken, muß da…	Contemplation of my life. The superior man is without blame.
oracle	20	line:6	translation_pair	Betrachtung seines Lebens. Der Edle ist ohne Makel. Während die vorige Linie einen Mann darstellt, der sich selbst betra…	Contemplation of his life. The superior man is without blame.
